id,title,claim,url,domain,news_date,true/false,published_paper_urls,published_paper_title,published_paper_authors,published_paper_abstract,published_paper_venue,published_paper_year,support,selected_sentence_list
247,No evidence that U.S. schoolchildren are self-identifying as animals and disrupting classrooms,Evidence shows that U.S. schoolchildren are self-identifying as animals and disrupting classrooms,https://www.reuters.com/news/article/factcheck-furries-school/fact-check-no-evidence-that-u-s-schoolchildren-are-self-identifying-as-animals-and-disrupting-classrooms-idUSL1N2YN1O2,Humans,6-Jul-22,False,https://furscience.com/whats-a-furry/,What’s a Furry?,Furscience,Approximately one-third identify as exclusively heterosexual; furries are about five times more likely to identify as exclusively homosexual than the general population.,Furscience,2022,0,"[{0: 1}, {1: 1}, {2: 1}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 0}, {9: 0}, {10: 0}, {11: 0}]"
247,No evidence that U.S. schoolchildren are self-identifying as animals and disrupting classrooms,Evidence shows that U.S. schoolchildren are self-identifying as animals and disrupting classrooms,https://www.reuters.com/news/article/factcheck-furries-school/fact-check-no-evidence-that-u-s-schoolchildren-are-self-identifying-as-animals-and-disrupting-classrooms-idUSL1N2YN1O2,Humans,6-Jul-22,False,https://furscience.com/whats-a-furry/,What’s a Furry?,Furscience,Nearly 60% of the furry fandom reports part-time or full-time enrollment in post-secondary education.,Furscience,2022,0,"[{0: 1}, {1: 1}, {2: 1}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 0}, {9: 0}, {10: 0}, {11: 0}]"
918,‘Post-pandemic stress disorder’ not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,False,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham",Thrombotic events that frequently occur in COVID-19 are predominantly venous thromboemboli (VTE) and are associated with increasing disease severity and worse clinical outcomes.,Thorax,2021,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}]"
918,‘Post-pandemic stress disorder’ not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,False,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham","Distinctive microvascular abnormalities in COVID-19 include endothelial inflammation, disruption of intercellular junctions and microthrombi formation.",Thorax,2021,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}]"
918,‘Post-pandemic stress disorder’ not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,False,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham","A distinct COVID-19-associated coagulopathy along with increased cytokines and activation of platelets, endothelium and complement occur in COVID-19, which is more frequent with worsening disease severity.",Thorax,2021,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}]"
918,‘Post-pandemic stress disorder’ not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,False,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham","This proinflammatory milieu may result in immunothrombosis, a host defence mechanism that can become dysregulated, leading to excess formation of immunologically mediated thrombi which predominantly affect the microvasculature.",Thorax,2021,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}]"
918,‘Post-pandemic stress disorder’ not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,False,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham","The haemostatic and immune systems are intricately linked, and multifactorial processes are likely to contribute to VTE and immunothrombosis in COVID-19.",Thorax,2021,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}]"
918,‘Post-pandemic stress disorder’ not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,False,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham","This state-of-the-art review will explore the pathobiological mechanisms of immunothrombosis and VTE in COVID-19 focusing on: COVID-19-associated coagulopathy, pathology, endothelial dysfunction and haemostasis, the immune system and thrombosis, genetic associations and additional thrombotic mechanisms.",Thorax,2021,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}]"
918,‘Post-pandemic stress disorder’ not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,False,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham",An understanding of the complex interplay between these processes is necessary for developing and assessing how new treatments affect VTE and immunothrombosis in COVID-19.,Thorax,2021,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}]"
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs touch the brain or bruise the amygdala to make people submissive,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,False,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,"Based on a study of mummies, skeletons, burial rites, medical instruments, medicaments, literature and objets d’art from Ancient Egypt before the Hellenistic Period, the understanding of the eye, its diseases and their treatment at that time is described.",Acta Ophthalmologica,1997,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}]"
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs touch the brain or bruise the amygdala to make people submissive,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,False,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,"Magic spells, religious rites and medical treatments, especially with eye ointments, were probably used often complementary to one another.",Acta Ophthalmologica,1997,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}]"
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs touch the brain or bruise the amygdala to make people submissive,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,False,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,We must be very cautious about our conclusions in regard to the effectiveness of the treatments.,Acta Ophthalmologica,1997,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}]"
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs touch the brain or bruise the amygdala to make people submissive,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,False,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,"Eye diseases have been depicted only exceptionally in Egyptian art, except for blindness and ‘symbolic blindness’.",Acta Ophthalmologica,1997,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron",Assisting suicide is legal in Switzerland if it is offered without selfish motive to a person with decision-making capacity.,Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron","Although the ‘Swiss model’ for suicide assistance has been extensively described in the literature, the formally and informally protected liberties and claims of assistors and recipients of suicide assistance in Switzerland are incompletely captured in the literature.",Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron","In this article, we describe the package of rights involved in the ‘Swiss model’ using the framework of Hohfeldian rights as modified by Wenar.",Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron","After outlining this framework, we dissect the rights involved in suicide assistance in Switzerland, and compare it with the situation in England and Germany.",Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron","Based on this approach, we conclude that in Switzerland, claim rights exist for those requesting suicide assistance, and for those who are considering providing such assistance, even though no entitlements exist toward suicide assistance.",Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron",We then describe the implementation of the ‘Swiss model’ and difficulties arising within it.,Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron","Clarifying these issues is important to understand the Swiss situation, to evaluate what features of it may or may not be worth correcting or emulating, and to understand how it can impact requests for suicide assistance in other countries due to ‘suicide tourism’.",Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1158,Has Switzerland Approved 3D-Printed Pods for Assisted Suicide?,"3D-printed Sarco capsules for assisted suicides, which can be activated from the inside by the person intending to die, have been approved under Swiss law.",https://www.snopes.com/fact-check/switzerland-pods-assisted-suicide/,Humans,13-Dec-21,False,https://onlinelibrary.wiley.com/doi/10.1111/bioe.12304,Assisted Suicide in Switzerland: Clarifying Liberties and Claims,"Samia A. Hurst, Alex Mauron",It is also important to understand exactly what sets Switzerland apart from other countries with different legislations regarding suicide assistance.,Bioethics,2016,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway","‘The dress’ is a peculiar photograph: by themselves the dress’ pixels are brown and blue, colors associated with natural illuminants [1], but popular accounts (#TheDress) suggest the dress appears either white/gold or blue/black [2].",Current Biology,2015,1,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway",Could the purported categorical perception arise because the original social-media question was an alternative-forced-choice?,Current Biology,2015,0,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway","In a free-response survey (N = 1401), we found that most people, including those naïve to the image, reported white/gold or blue/black, but some said blue/brown.",Current Biology,2015,0,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway",Reports of white/gold over blue/black were higher among older people and women.,Current Biology,2015,0,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway","On re-test, some subjects reported a switch in perception, showing the image can be multistable.",Current Biology,2015,0,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway","In a language-independent measure of perception, we asked subjects to identify the dress’ colors from a complete color gamut.",Current Biology,2015,0,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway","The results showed three peaks corresponding to the main descriptive categories, providing additional evidence that the brain resolves the image into one of three stable percepts.",Current Biology,2015,0,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
1979,Sneaker color does not show what side of brain is dominant,Sneaker color shows what side of the brain is dominant.,https://www.reuters.com/news/article/factcheck-sneaker-color-brain/fact-check-sneaker-color-does-not-show-what-side-of-brain-is-dominant-idUSL1N2MJ1PA,Humans,26-Apr-21,False,https://www.sciencedirect.com/science/article/pii/S0960982215005357?via%3Dihub,Striking individual differences in color perception uncovered by ‘the dress’ photograph,"Rosa Lafer-Sousa, Katherine L. Hermann, Bevil R. Conway","We hypothesize that these reflect different internal priors: some people favor a cool illuminant (blue sky), discount shorter wavelengths, and perceive white/gold; others favor a warm illuminant (incandescent light), discount longer wavelengths, and see blue/black.",Current Biology,2015,1,"[{0: 1}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 1}, {8: 1}, {9: 1}]"
