id,title,claim,url,domain,news_date,true/false,published_paper_urls,published_paper_title,published_paper_authors,published_paper_abstract,published_paper_venue,published_paper_year,support,selected_sentence_list
50,Targeting cancer cells with resonant frequencies has not been shown to ‘cure’ cancer,Targeting cancer cells with resonant frequencies has been shown to 'cure' cancer.,https://www.reuters.com/news/article/factcheck-cancer-resonant-frequencies/fact-check-targeting-cancer-cells-with-resonant-frequencies-has-not-been-shown-to-cure-cancer-idUSL1N3012LG,Health,26-Aug-22,False,https://www.tandfonline.com/doi/full/10.3109/21678421.2013.850802,ALSUntangled No. 23: The Rife Machine and retroviruses,The ALSUntangled Group,"Here, on behalf of PALS who asked about it, we review the potential use of the Rife Machine for ALS.",Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,2013,1,"[{0: 1}, {1: 0}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 1}, {8: 1}, {9: 1}, {10: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley",Planning a response to an outbreak of a pandemic strain of influenza is a high public health priority.,PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley","Three research groups using different individual-based, stochastic simulation models have examined the consequences of intervention strategies chosen in consultation with U.S. public health workers.",PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley",The first goal is to simulate the effectiveness of a set of potentially feasible intervention strategies.,PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley","Combinations called targeted layered containment (TLC) of influenza antiviral treatment and prophylaxis and nonpharmaceutical interventions of quarantine, isolation, school closure, community social distancing, and workplace social distancing are considered.",PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley",The second goal is to examine the robustness of the results to model assumptions.,PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley","The comparisons focus on a pandemic outbreak in a population similar to that of Chicago, with ≈8.6 million people.",PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley","The simulations suggest that at the expected transmissibility of a pandemic strain, timely implementation of a combination of targeted household antiviral prophylaxis, and social distancing measures could substantially lower the illness attack rate before a highly efficacious vaccine could become available.",PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley",Timely initiation of measures and school closure play important roles.,PNAS,2008,0,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
132,Updated CDC guidance on monkeypox transmission still includes ‘respiratory transmission’,Updated CDC guidance on monkeypox transmission still includes 'respiratory transmission'.,https://www.reuters.com/news/article/factcheck-monkeypox-airborne-respiratory/fact-check-updated-cdc-guidance-on-monkeypox-transmission-still-includes-respiratory-transmission-idUSL1N2ZH1VA,Health,5-Aug-22,True,https://www.pnas.org/doi/10.1073/pnas.0706849105,Modeling targeted layered containment of an influenza pandemic in the United States,"M. Elizabeth Halloran, Neil M. Ferguson, Stephen Eubank, and Philip Cooley","Because of the current lack of data on which to base such models, further field research is recommended to learn more about the sources of transmission and the effectiveness of social distancing measures in reducing influenza transmission.",PNAS,2008,1,"[{0: 1}, {1: 1}, {2: 1}, {3: 1}, {4: 1}, {5: 1}, {6: 1}, {7: 0}, {8: 1}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey","World over, potatoes are being stored at 8–12 °C (85–90 % RH).",Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey",This is the most common way of long-term (up to 6 to 9 months) storage of potatoes.,Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey",The benefit of storing the potatoes within the temperature range of 8–12 °C is minimum accumulation of sugars in stored potato tubers.,Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey","In sub-temperate, sub-tropical and tropical countries of the world, short-term (3 to 4 months) storage of potatoes is being done by non-refrigerated traditional/on-farm methods.",Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey",These short- and long-term storage methods keep the stored potatoes suitable not only for table purpose but also for processing.,Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey","However, once the natural dormancy period of potato is over, the prevailing temperatures in these storage methods favour sprouting and sprout growth.",Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey","Therefore, use of some sprout suppressant to check the sprout growth becomes essential under these methods of potato storage.",Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey",CIPC [Isopropyl N-(3-chlorophenyl) carbamate] is the most wide spread and commonly used sprout suppressant on potatoes.,Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey",CIPC has been in use for more than 50 years and research carried out over such a long period use of CIPC has not only enhanced our understanding of its properties and chemistry but also about the production and toxicological status of its metabolites/degradation products.,Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey","Today, various safety issues and concerns have surfaced primarily due to continuous and long-term use of CIPC.",Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey",This review presents an appraisal on CIPC and explains the reasons for the long-time dependence on this chemical as a potato sprout suppressant.,Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey",Issues like maximum residue limit and acceptable daily intake limit are being discussed for CIPC.,Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
145,"U.S. carrots are not ‘soaked’ in bleach, chlorpropham is never used","U.S. carrots are 'soaked' in bleach, chlorpropham is used.",https://www.reuters.com/news/article/factcheck-carrots-sprout-inhibitor/fact-check-u-s-carrots-are-not-soaked-in-bleach-chlorpropham-is-never-used-idUSL1N2ZD1Q5,Health,2-Aug-22,False,https://link.springer.com/article/10.1007/s13197-015-1980-3,Sprout suppression on potato: need to look beyond CIPC for more effective and safer alternatives,"Vijay Paul, R. Ezekiel & Rakesh Pandey","This article brings an update on practical aspects of potato storage, residue levels of CIPC, efficacy of CIPC as sprout suppressant and health and environmental safety issues linked with CIPC and its metabolites.",Journal of Food Science and Technology,2015,0,"[{0: 0}, {1: 0}, {2: 0}, {3: 0}, {4: 0}, {5: 0}, {6: 0}, {7: 0}, {8: 0}, {9: 0}, {10: 0}, {11: 0}, {12: 0}, {13: 0}]"
